latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,latest_salemonth,latest_saleyear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,city_del valle,city_driftwood,city_dripping springs,city_manchaca,city_manor,city_pflugerville,city_road,city_west lake hills,homeType_Condo,homeType_Mobile / Manufactured,homeType_MultiFamily,homeType_Multiple Occupancy,homeType_Other,homeType_Residential,homeType_Single Family,homeType_Townhouse,homeType_Vacant Land
30.366212844848643,-97.7601318359375,1.98,0,0,1,0,1,0,0,0,1971,699000.0,1,6,2019,33,0,3,1,0,1,0,0,0,12196.8,2814.0,1,0,1,1,0.6999999999999998,7.0,1483,16,3.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35013771057129,-97.76808166503906,1.98,2,0,1,1,1,0,1,2,2001,1100000.0,5,2,2020,34,0,4,2,0,0,0,0,0,12196.8,4686.0,1,0,1,1,2.0,7.0,1177,16,5.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36201858520508,-97.77096557617188,1.98,5,0,1,1,1,0,1,5,1969,1600000.0,2,10,2020,52,1,8,3,4,4,0,0,0,13068.0,2632.0,1,0,1,1,1.0,7.0,1483,16,3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.37684631347656,-97.7645492553711,1.98,0,1,1,0,1,0,0,0,1985,295000.0,2,2,2018,36,0,5,0,0,0,0,0,0,5837.0,1147.0,1,0,1,1,1.1666666666666667,7.0,1483,16,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.360843658447266,-97.77025604248048,1.98,0,0,1,0,1,0,0,0,1966,937000.0,2,7,2019,16,0,4,1,2,1,0,0,0,11761.2,3068.0,1,0,1,1,0.9666666666666668,7.0,1483,16,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.366870880126964,-97.7613296508789,1.98,2,0,1,1,1,0,1,2,1970,625000.0,1,2,2018,26,0,6,2,0,0,0,0,0,10454.0,2192.0,1,0,1,1,0.7333333333333334,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36074447631836,-97.77111053466795,1.98,0,0,1,0,1,0,0,0,1966,775000.0,1,9,2019,40,0,2,1,0,0,0,2,0,12196.8,2648.0,1,0,1,1,0.9666666666666668,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36020278930664,-97.76812744140624,1.98,0,0,1,0,1,0,0,0,1965,815000.0,5,8,2018,59,0,3,1,0,0,0,0,0,9931.0,2410.0,1,0,1,1,0.8333333333333334,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36769676208496,-97.76290130615234,1.98,0,0,1,0,1,0,0,0,1969,639000.0,1,12,2019,33,0,2,1,0,1,0,0,0,9801.0,2106.0,1,0,1,1,0.8000000000000002,7.0,1483,16,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35876274108887,-97.76036834716795,1.98,0,1,1,0,1,0,0,0,1979,369900.0,1,5,2018,26,0,2,1,0,0,0,0,0,4059.0,1417.0,1,0,1,1,0.5333333333333333,7.0,1483,16,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.369874954223643,-97.77001953125,1.98,2,0,1,1,1,0,0,2,1976,760000.0,2,2,2019,30,0,2,2,0,0,0,0,0,13068.0,2688.0,1,0,1,1,1.1,7.0,1483,16,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35238838195801,-97.7688446044922,1.98,4,0,1,1,1,0,1,4,1992,699000.0,7,5,2019,1,0,7,3,0,1,0,1,0,40075.2,5082.0,1,0,1,1,0.9666666666666668,7.0,1483,16,4.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.366424560546875,-97.76138305664062,1.98,4,0,1,1,1,0,0,4,1968,699999.0,1,4,2018,32,0,2,3,0,0,0,0,0,16117.2,2477.0,1,0,1,1,0.7333333333333334,7.0,1483,16,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36207389831543,-97.76768493652344,1.98,0,0,1,0,1,0,0,0,2014,365000.0,5,7,2019,31,0,4,1,3,3,0,3,0,9583.0,3459.0,1,0,1,1,0.8333333333333334,7.0,1483,16,5.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35910987854004,-97.76107788085938,1.98,0,1,1,0,1,0,0,0,1979,320000.0,3,5,2019,30,0,6,1,0,1,0,0,0,4059.0,1370.0,1,0,1,1,0.5666666666666668,7.0,1483,16,2.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.35216522216797,-97.76311492919922,1.98,0,0,1,0,1,0,0,0,1975,849800.0,6,2,2018,25,0,0,1,0,0,0,0,0,10585.0,3102.0,1,0,1,1,0.7333333333333334,7.0,1483,16,4.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.3528995513916,-97.7662353515625,1.98,3,0,1,1,1,0,1,3,1964,789000.0,7,8,2019,36,0,7,2,0,0,0,0,0,15245.999999999998,2834.0,1,0,1,1,0.8000000000000002,7.0,1483,16,3.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.363466262817383,-97.76750946044922,1.98,2,0,1,1,1,0,1,2,1966,749000.0,3,5,2018,40,0,5,2,0,0,0,0,0,7971.0,3263.0,1,0,1,1,0.8666666666666666,7.0,1483,16,4.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36808586120605,-97.7663116455078,1.98,2,0,1,1,1,0,0,2,1969,675000.0,2,5,2019,25,0,3,2,0,1,0,0,0,9844.0,2804.0,1,0,1,1,0.9,7.0,1483,16,3.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36338806152344,-97.76504516601562,1.98,0,0,1,0,1,0,0,0,1965,838500.0,3,11,2018,25,0,5,1,0,0,0,0,0,10890.0,2781.0,1,0,1,1,0.7666666666666666,7.0,1483,16,3.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36397361755371,-97.76432037353516,1.98,0,0,1,0,1,0,0,0,1965,675000.0,5,2,2019,30,0,6,1,0,0,0,0,0,12632.4,2800.0,1,0,1,1,0.7333333333333334,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35829734802246,-97.76276397705078,1.98,2,1,1,1,1,0,0,2,1969,360000.0,1,1,2018,2,0,0,2,0,0,0,0,0,3846.0,1920.0,1,0,1,1,0.5666666666666667,7.0,1483,16,3.0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30.35082626342773,-97.7819595336914,1.98,2,1,1,1,1,1,1,2,1983,1080000.0,2,10,2020,122,0,2,2,0,0,0,0,0,5009.0,3840.0,1,0,1,1,2.733333333333333,7.0,1177,16,4.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36847496032715,-97.76637268066406,1.98,2,0,1,1,1,0,0,2,1972,895000.0,2,4,2020,42,0,2,2,2,0,0,2,0,9931.0,2874.0,1,0,1,1,0.9,7.0,1483,16,3.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.364734649658203,-97.76377868652344,1.98,0,0,1,0,1,0,0,0,1970,825000.0,1,1,2020,1,0,4,2,2,3,0,1,0,10715.0,3400.0,1,0,1,1,0.7000000000000001,7.0,1483,16,3.5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36479187011719,-97.76404571533205,1.98,0,0,1,0,1,0,0,0,1969,629000.0,1,6,2018,9,0,0,1,0,0,0,0,0,10236.0,2214.0,0,0,0,0,1.838295658649848,5.778694090331862,1237,15,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36476325988769,-97.76508331298828,1.98,0,0,1,0,1,0,0,0,2015,1995000.0,2,11,2020,50,0,5,2,0,0,0,0,0,10890.0,4000.0,1,0,1,1,0.7999999999999999,7.0,1483,16,5.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.364540100097656,-97.76431274414062,1.98,0,0,1,0,1,0,0,0,1967,529000.0,4,3,2018,9,0,1,1,0,0,0,0,0,9975.0,2300.0,1,0,1,1,0.7333333333333334,7.0,1483,16,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35060691833496,-97.7814712524414,1.98,0,1,1,0,1,1,0,0,1999,699000.0,1,5,2018,23,0,3,1,0,0,0,0,0,10236.0,2877.0,1,0,1,1,2.7,7.0,1177,16,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.362871170043945,-97.76595306396484,1.98,2,0,1,1,1,0,0,2,1965,1000000.0,1,4,2020,72,0,3,2,2,0,0,1,0,9757.0,2889.0,1,0,1,1,0.7666666666666666,7.0,1483,16,4.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35040855407715,-97.76403045654295,1.98,2,0,1,1,1,0,0,2,1979,530000.0,1,7,2020,32,0,8,2,0,0,0,0,0,12632.4,2024.0,1,0,1,1,0.8333333333333334,7.0,1483,16,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36645317077637,-97.75660705566406,1.98,2,1,1,1,1,0,0,2,1996,649900.0,1,10,2020,30,0,3,2,1,2,0,0,0,5227.0,1862.0,1,0,1,1,0.7000000000000001,7.0,1483,16,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.366365432739247,-97.75628662109376,1.98,0,1,1,0,1,0,0,0,1995,560000.0,3,4,2019,20,0,3,1,0,0,0,0,0,5227.0,1927.0,1,0,1,1,0.7000000000000001,7.0,1483,16,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36374092102051,-97.76702880859376,1.98,0,0,1,0,1,0,0,0,2007,1195000.0,5,4,2018,29,0,3,1,0,0,0,0,0,13503.6,3953.0,1,0,1,1,0.8333333333333334,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.353111267089844,-97.76651000976562,1.98,2,0,1,1,1,0,1,2,1962,850000.0,1,3,2019,10,0,2,2,0,0,0,0,0,15245.999999999998,2930.0,1,0,1,1,0.8333333333333334,7.0,1483,16,5.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.371381759643555,-97.77116394042967,1.98,2,0,1,1,1,1,0,2,2005,700000.0,8,12,2020,101,0,3,3,1,1,0,0,0,18730.8,3776.0,1,0,1,1,1.1666666666666667,7.0,1483,16,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36701011657715,-97.76763916015624,1.98,0,0,1,0,1,0,0,0,1969,634999.0,6,8,2018,21,0,3,1,0,0,0,0,0,9757.0,2002.0,1,0,1,1,0.9333333333333332,7.0,1483,16,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.370271682739247,-97.7817840576172,1.98,0,1,1,0,1,0,1,0,2013,1350000.0,2,3,2019,40,0,3,1,0,0,0,0,0,22651.2,3060.0,1,0,1,1,1.7,7.0,1483,16,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35106468200684,-97.76303100585938,1.98,0,0,1,0,1,0,0,0,1970,949990.0,2,3,2019,34,0,4,1,0,0,0,0,0,13068.0,2600.0,1,0,1,1,0.7999999999999999,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.366010665893555,-97.7581787109375,1.98,0,0,1,0,1,0,0,0,1976,1029900.0,2,8,2018,40,0,6,1,0,0,0,0,0,18295.2,3846.0,1,0,1,1,0.6666666666666666,7.0,1483,16,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.370494842529297,-97.78142547607422,1.98,6,1,1,1,1,1,1,6,2009,989000.0,6,10,2020,59,0,4,2,3,0,0,0,0,10672.0,4067.0,1,0,1,1,1.7,7.0,1483,16,5.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35293006896973,-97.76412200927734,1.98,2,0,1,1,1,1,0,2,2019,1460000.0,2,5,2019,42,0,3,2,0,1,0,0,0,15245.999999999998,3405.0,1,0,1,1,0.7666666666666666,7.0,1483,16,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35050773620605,-97.77809143066406,1.98,2,1,1,1,1,0,0,2,1978,799000.0,2,12,2018,31,0,4,2,0,0,0,0,0,16988.4,2388.0,1,0,1,1,2.533333333333333,7.0,1177,16,3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36730194091797,-97.76654052734376,1.98,0,0,1,0,1,0,0,0,1968,775000.0,5,10,2018,36,0,4,1,0,0,0,0,0,9801.0,2407.0,1,0,1,1,0.9,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.363779067993164,-97.75836181640624,1.98,4,0,1,1,1,0,0,4,1974,749000.0,5,6,2018,29,0,5,4,0,0,0,0,0,12196.8,2540.0,1,0,1,1,0.6333333333333334,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.37118721008301,-97.77452087402344,1.98,4,0,1,1,1,0,0,4,1977,650000.0,3,4,2019,68,0,3,3,0,1,0,1,0,22215.6,2815.0,1,0,1,1,1.3333333333333333,7.0,1483,16,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.367321014404297,-97.76964569091795,1.98,0,0,1,0,1,0,0,0,2017,1100000.0,3,8,2019,1,0,3,1,3,3,0,1,0,14374.8,2989.0,1,0,1,1,1.0,7.0,1483,16,3.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.37063217163086,-97.77420043945312,1.98,2,0,1,1,1,0,1,2,1975,550000.0,8,9,2019,44,0,3,3,1,0,0,0,0,17859.6,2590.0,1,0,1,1,1.2999999999999998,7.0,1483,16,3.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36728286743164,-97.75691223144533,1.98,2,1,1,1,1,0,0,2,1998,730000.0,1,3,2020,35,0,4,2,1,2,0,1,0,4791.0,1926.0,1,0,1,1,0.7000000000000001,7.0,1483,16,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.367998123168945,-97.7685546875,1.98,2,0,1,1,1,0,0,2,1972,598000.0,7,10,2018,1,0,5,2,0,0,0,0,0,10018.0,2992.0,1,0,1,1,1.0,7.0,1483,16,3.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.362966537475582,-97.70086669921876,1.98,0,0,1,0,1,0,0,0,1970,379500.0,1,9,2018,40,0,8,1,0,0,0,0,0,9408.0,1811.0,1,0,1,1,0.8666666666666667,4.0,1028,14,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.35416030883789,-97.7225341796875,1.98,1,0,1,1,1,0,0,1,1968,225000.0,5,5,2018,24,0,3,3,0,0,0,0,0,6991.0,1421.0,1,0,1,1,0.6333333333333333,4.0,1019,14,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38492584228516,-97.66465759277344,1.98,2,0,1,1,1,0,0,2,1985,284900.0,2,2,2019,1,0,2,3,0,0,0,0,0,8454.0,1789.0,1,0,1,1,1.7,3.6666666666666665,1024,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.384174346923828,-97.66924285888672,1.98,0,0,1,0,1,0,0,0,1958,250000.0,9,2,2019,19,0,4,1,0,0,0,0,0,9016.0,1574.0,1,0,1,1,2.2333333333333334,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38875961303711,-97.6918716430664,1.98,2,0,1,1,1,0,0,2,1976,471900.0,1,8,2020,27,0,3,2,3,0,0,1,0,9147.0,1898.0,1,0,1,1,1.7333333333333334,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38343811035156,-97.67020416259766,1.98,0,0,1,0,1,0,1,0,1960,325000.0,2,4,2018,25,0,3,1,0,0,0,0,0,8145.0,1458.0,1,0,1,1,2.1666666666666665,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38322448730469,-97.66754150390624,1.98,2,1,1,1,1,0,0,2,2020,438900.0,3,4,2020,19,0,3,1,1,1,0,0,0,10497.0,1845.0,1,0,1,1,2.2333333333333334,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.385364532470703,-97.68920135498048,1.98,0,0,1,0,1,0,0,0,1967,379000.0,3,9,2019,24,0,3,1,3,2,0,1,0,12632.4,2161.0,1,0,1,1,1.9,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39037322998047,-97.6654815673828,1.98,2,1,0,1,1,0,0,2,2015,410000.0,2,4,2018,31,0,0,2,0,0,0,0,0,6751.0,2575.0,1,0,1,1,1.5,3.6666666666666665,1024,13,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.384296417236328,-97.66876983642578,1.98,0,0,1,0,1,0,0,0,1962,165000.0,7,7,2019,1,0,3,1,1,0,0,0,0,10018.0,1960.0,1,0,1,1,2.2666666666666666,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39152717590332,-97.66681671142578,1.98,0,1,1,0,1,0,0,0,2012,429900.0,4,7,2019,40,0,4,1,3,3,0,1,0,5880.0,2378.0,1,0,1,1,1.4666666666666668,3.6666666666666665,1024,13,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38391876220703,-97.66395568847656,1.98,1,0,1,1,1,0,0,1,1985,199999.0,2,4,2018,27,0,4,2,0,0,0,0,0,14810.4,1385.0,1,0,1,1,1.7666666666666666,3.6666666666666665,1024,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38510131835937,-97.66975402832033,1.98,0,0,1,0,1,0,0,0,1959,250000.0,1,4,2019,24,0,3,1,0,0,0,0,0,11325.6,1348.0,1,0,1,1,2.2666666666666666,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39501571655273,-97.6907730102539,1.98,0,1,1,0,1,0,0,0,1985,340000.0,2,5,2019,35,0,3,1,0,0,0,0,0,8276.0,1719.0,1,0,1,1,1.3333333333333333,4.0,1073,13,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38495635986328,-97.69035339355467,1.98,2,0,1,1,1,0,1,2,1969,519000.0,2,11,2020,39,1,4,2,1,2,0,0,0,9278.0,1727.0,1,0,1,1,1.933333333333333,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39034080505371,-97.66448211669922,1.98,0,1,1,0,1,0,0,0,2015,359700.0,3,4,2019,32,0,3,1,0,0,0,0,0,8842.0,2396.0,1,0,1,1,1.5,3.6666666666666665,1024,13,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38774490356445,-97.69227600097656,1.98,6,0,1,1,1,1,0,6,1977,399900.0,2,11,2020,40,0,2,2,2,1,0,0,0,9801.0,2043.0,1,0,1,1,1.7666666666666668,4.0,1073,13,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38729476928711,-97.69165802001952,1.98,0,0,1,0,1,0,0,0,1977,349900.0,2,3,2018,27,0,3,1,0,0,0,0,0,11325.6,2180.0,1,0,1,1,1.8,4.0,1073,13,3.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39020156860352,-97.69402313232422,1.98,0,0,1,0,1,0,0,0,1981,379900.0,2,8,2019,21,0,3,1,0,0,0,0,0,9278.0,1610.0,1,0,1,1,1.6666666666666667,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.385019302368164,-97.67035675048828,1.98,2,0,1,1,1,0,0,2,1959,339500.0,6,12,2019,18,0,2,2,1,1,0,0,0,11761.2,1371.0,1,0,1,1,2.2666666666666666,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38116455078125,-97.66741943359376,1.98,0,0,1,0,1,0,0,0,1971,259900.0,1,11,2018,25,0,1,1,0,0,0,0,0,13068.0,1190.0,1,0,1,1,2.1,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.392133712768555,-97.66612243652344,1.98,2,1,1,1,1,0,0,2,2013,415000.0,6,7,2019,3,0,3,2,2,1,0,0,0,7056.0,2794.0,1,0,1,1,1.4333333333333331,3.6666666666666665,1024,13,4.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.381290435791016,-97.6676254272461,1.98,0,0,1,0,1,0,0,0,1972,275000.0,1,2,2018,28,0,2,1,0,0,0,0,0,13068.0,1878.0,1,0,1,1,2.1,5.0,814,15,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38140869140625,-97.6678237915039,1.98,2,0,1,1,1,0,1,2,1961,375000.0,1,11,2020,28,0,4,2,3,1,0,0,0,13939.2,1672.0,1,0,1,1,2.1,5.0,814,15,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39141845703125,-97.69384765625,1.98,0,0,1,0,1,0,0,0,1980,305000.0,1,1,2019,2,0,0,1,0,0,0,0,0,9408.0,1754.0,1,0,1,1,1.6,4.0,1073,13,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39683723449707,-97.69353485107422,1.98,0,1,1,0,1,0,0,0,1986,310000.0,4,5,2018,30,0,1,1,0,0,0,0,0,5227.0,1642.0,1,0,1,1,1.3,4.0,1073,13,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.381755828857425,-97.66720581054688,1.98,0,0,1,0,1,0,0,0,1965,289000.0,1,5,2018,36,0,4,1,0,0,0,0,0,10890.0,1902.0,1,0,1,1,2.1333333333333333,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39173698425293,-97.69337463378906,1.98,0,0,1,0,1,0,0,0,1980,335000.0,1,6,2019,16,0,3,1,0,0,0,1,0,9038.0,2279.0,1,0,1,1,1.5666666666666669,4.0,1073,13,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38132667541504,-97.66651916503906,1.98,2,0,1,1,1,0,0,2,1968,269900.0,1,7,2018,17,0,4,2,0,0,0,0,0,9626.0,1281.0,1,0,1,1,2.1333333333333333,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38589286804199,-97.68751525878906,1.98,0,0,1,0,1,0,0,0,1967,379900.0,4,10,2019,1,0,5,1,1,1,0,2,0,15681.6,1970.0,1,0,1,1,1.8,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.381481170654297,-97.66554260253906,1.98,2,0,1,1,1,0,1,2,1969,280000.0,3,9,2018,23,0,2,2,0,0,0,0,0,12196.8,1725.0,1,0,1,1,2.1333333333333333,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38694763183593,-97.68712615966795,1.98,2,0,1,1,1,0,1,2,1975,360000.0,5,7,2020,26,0,4,2,3,0,0,0,0,11761.2,1791.0,1,0,1,1,1.8,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38957405090332,-97.6860809326172,1.98,2,0,1,1,1,0,0,2,1978,350000.0,2,4,2018,34,0,3,2,0,0,0,0,0,10236.0,2080.0,1,0,1,1,1.6,4.0,1073,13,2.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38558578491211,-97.66744232177734,1.98,0,0,1,0,1,0,0,0,1974,309900.0,1,7,2018,1,0,4,1,0,0,0,0,0,13068.0,2070.0,1,0,1,1,2.333333333333333,5.0,814,15,3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.39005470275879,-97.68698120117188,1.98,2,0,1,1,1,0,0,2,1978,409000.0,1,3,2020,30,0,0,2,0,1,0,0,0,9147.0,2195.0,1,0,1,1,1.6,4.0,1073,13,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.366533279418945,-97.68683624267578,1.98,0,0,1,0,1,0,0,0,1982,239900.0,2,7,2019,32,0,4,0,3,0,0,0,0,6795.0,1138.0,1,0,1,1,1.0333333333333334,3.333333333333333,936,14,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38338661193848,-97.6677474975586,1.98,0,0,1,0,1,0,0,0,1962,355000.0,2,11,2019,21,0,5,1,0,1,0,1,0,10846.0,1644.0,1,0,1,1,2.2333333333333334,5.0,814,15,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36038017272949,-97.6713409423828,1.98,0,0,1,0,1,0,0,0,1973,249000.0,2,4,2018,10,0,0,1,0,0,0,0,0,10890.0,1888.0,1,0,1,1,1.3333333333333333,5.0,814,15,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38930892944336,-97.68624114990234,1.98,2,0,1,1,1,0,0,2,1978,387500.0,4,6,2019,61,0,7,2,0,0,0,0,0,10193.0,1804.0,1,0,1,1,1.6,4.0,1073,13,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.36703872680664,-97.68741607666016,1.98,0,0,1,0,1,0,0,0,1982,315000.0,3,4,2019,18,0,2,1,0,0,0,0,0,9713.0,1295.0,1,0,1,1,1.0,3.333333333333333,936,14,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.38238525390625,-97.66665649414062,1.98,2,0,1,1,1,0,0,2,1964,335000.0,1,9,2020,33,0,4,2,2,1,0,1,0,9147.0,1708.0,1,0,1,1,2.1666666666666665,5.0,814,15,3.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.360858917236328,-97.68169403076172,1.98,0,0,1,0,1,0,0,0,1970,199997.0,3,3,2019,14,0,3,1,0,0,0,0,0,7884.0,1366.0,1,0,1,1,1.3333333333333333,4.0,838,14,2.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
